Blabla,Something
514043,8585
15593,5107
199039,3089
391402,8431
206006,10943
398849,9098
311724,2608
462227,6795
1261,0
479456,3471
247964,0
118203,5618
404010,8490
308310,6629
251008,0
621407,5002
269112,5661
67035,0
121791,10770
330500,5704
367739,10947
23003,3759
608600,8025
152824,14237
44150,5580
196148,4436
303562,4367
669623,10428
201403,0
361678,3511
342625,3853
226927,0
53582,9010
568541,11464
520238,2992
318388,3831
93874,3165
554373,0
98619,1779
620406,6781
21603,0
586019,6268
421905,5999
399072,7326
417476,6665
41977,0
237202,0
49743,15299
333362,8718
239676,13202
72173,0
105587,5058
602464,0
693234,0
686091,8359
552322,3385
596446,6338
89388,0
624422,2407
418488,0
635267,5458
474474,4178
35748,6968
631406,5735
607840,11112
84246,2601
44959,0
69244,12885
11501,10127
142581,4762
166310,2526
57345,9204
412008,7633
462689,4735
24342,11904
90182,6881
612624,5232
697822,0
703760,7079
376550,4324
474357,10101
44995,6850
232,7541
117358,13467
622183,9770
344481,2921
533891,0
433901,6545
706960,3094
92425,5798
388083,6228
159106,14294
508524,4590
195841,8809
21295,0
19118,7123
444419,6167
258007,2278
261130,7286
453509,0
67624,7680
575753,9784
190184,10130
81939,13003
466704,0
655853,4262
697041,7004
202215,3636
666818,6208
544052,5294
371809,5142
707531,8134
237365,9259
478158,16288
611384,3544
426344,7327
674015,5602
315495,11747
604915,0
509660,6701
306986,8937
211104,4337
211067,7184
631829,9026
632498,7889
610292,4568
688211,7649
172940,3778
322102,3309
701260,8147
75593,0
557330,3547
599131,9373
219505,6031
245670,5495
292345,5372
618174,0
79128,8853
65914,10494
680941,6791
296786,10658
273433,5241
467030,4203
572653,6798
144749,8664
121108,6742
79442,6521
485885,12810
503128,9121
294338,6660
700369,9906
478409,0
708811,2976
377179,3335
157871,8293
371340,4953
345417,4947
200397,5957
258896,5980
211213,0
36632,11138
352445,5456
429948,5064
628340,4707
52049,7101
660485,6128
377727,8077
136630,3866
46938,0
236670,1683
362890,10866
374428,7594
553739,1613
20190,10181
237709,12353
567137,4425
359235,3942
645917,8783
279539,6713
196417,0
431912,8132
234989,6487
621595,0
550117,5662
314751,5137
421496,22035
433387,0
410636,4439
86944,7680
23886,5820
313108,4533
119311,0
297129,3042
322942,4728
457138,9405
58380,0
41593,3580
672216,2956
339959,6820
669614,5812
641465,3903
220717,0
9592,4052
27500,5344
412452,0
469013,9178
159844,10436
523126,0
504148,6103
392613,4907
299870,10565
47251,8561
427805,8890
571810,3750
642894,4602
225608,5305
42959,3275
696567,8761
668481,0
287300,11878
678749,5271
677022,0
657076,4495
286227,5725
191958,9501
292997,2635
610211,4882
621337,5414
692406,5779
299783,4494
191038,6204
611413,4551
125279,7090
182234,4824
532108,4539
300102,5958
519523,8823
160683,7521
15367,4056
155770,15419
215969,3081
434857,10665
658958,7255
428579,5229
370671,7624
448372,5447
177821,4491
152045,7175
403692,0
170714,3636
668831,8118
122576,8982
624307,8402
22048,7767
149736,0
543470,9187
76792,4390
139956,0
618320,8664
294184,8616
168978,5717
57389,0
334305,0
620302,3021
462957,11719
216197,6643
541864,5051
163976,5616
186352,4903
586466,8196
579669,7517
222390,8373
93099,6116
69308,8747
659394,9589
694180,0
339967,4455
132132,8421
367444,5771
137622,4881
203650,6575
381501,6440
316704,5137
527893,4265
699154,5969
559902,7826
125187,3825
353467,0
71438,6610
163317,10230
423548,13456
699665,2399
628177,3690
265950,5642
202126,0
37468,12288
421364,6984
125473,6853
640673,0
107502,0
309807,7477
658228,7196
675665,5812
201872,3087
356937,5373
190320,5963
609678,6125
660981,4230
70086,8562
134469,12859
238747,4703
123842,15933
199884,5664
148357,9457
502489,3476
448530,0
645116,0
584172,6822
102015,4568
83445,1476
270749,12092
280501,10552
415967,6560
516401,4860
147009,10302
300795,15844
147182,6713
494473,15147
295984,7456
410887,2418
150399,0
55234,5366
129568,9691
73794,8703
698228,8630
147951,0
650093,13018
676162,5850
315571,0
662315,2513
235106,4469
244359,8584
651084,10542
199120,8459
203679,7654
460254,4841
679531,4438
204922,8918
430655,3539
453439,0
709314,4190
15303,4725
651947,0
492472,8694
627884,4970
519732,8270
525167,4293
344266,8699
572110,7480
492232,10729
522619,4634
164732,7414
194902,8551
387594,6109
81581,4196
177122,9191
454167,9239
148419,4972
337690,6013
6233,5393
274083,9958
344128,0
278626,5317
229951,0
170420,6507
330897,8893
450605,5824
625575,12683
295183,9518
135389,6107
621131,5128
338727,0
324504,6392
303345,10085
211196,7523
535355,9926
380244,1958
166182,5214
156612,3901
556248,7525
361258,0
23513,11735
222863,9041
111732,4571
44184,4638
51449,5768
298771,3868
678532,5881
44411,12032
6655,9384
485169,7794
269786,9099
561583,11566
401149,2508
611592,4427
425060,6436
610055,6218
29389,3550
57370,5006
578880,0
456307,9779
335903,6131
672563,0
230522,10730
138349,5879
47081,5358
46367,10456
416452,6240
226078,9849
562218,7867
200947,3399
669500,2748
275847,10877
179104,4750
208660,4294
173053,7681
370611,3634
186815,7011
143551,5119
197616,3100
6749,0
163142,9282
348041,9029
446243,4126
355485,7070
379188,9909
582482,8966
74454,7659
77738,11220
111081,5776
259012,8192
490983,4594
222318,6308
511896,4082
590175,10552
43172,8161
703068,6071
647937,0
221747,6319
265057,0
428156,5911
616978,0
394538,2618
569463,0
183742,8578
551492,0
631529,11251
67156,9541
608937,12669
670801,0
446594,7187
141098,5559
302113,7160
504678,6574
597632,6993
567274,6786
671921,3254
470055,9602
136971,5443
307858,0
481177,10010
343447,7815
243132,8158
226982,6336
69398,8709
527017,8024
548451,5135
324417,6562
165686,4665
640469,3439
664683,0
679297,0
147455,14155
485860,4953
34491,7609
542721,6686
706191,4085
471625,6731
231418,5893
208004,8375
257123,5561
551798,4807
328289,0
701821,12316
711566,9886
40484,7404
393978,9865
697775,0
599285,5170
210850,4669
400229,12707
559953,0
708203,4148
58858,2428
655349,4113
348258,4169
448142,4040
298444,5697
271416,6474
385416,5598
334597,11110
49436,5888
426199,10027
601491,11837
495121,0
544600,0
254747,6365
280758,8635
652419,4707
131806,0
173910,6799
689264,4308
556050,8129
53416,6829
251073,4828
391980,10884
34949,9303
131730,5433
551794,6900
203693,5479
474493,8327
420473,3122
256178,8159
502203,7696
266311,6126
228438,4886
54415,20491
625419,5033
347138,9172
254216,0
443242,6031
190461,6388
639940,3442
295097,0
161662,8756
147847,2941
257985,1613
567979,10515
662539,5539
66283,0
433016,5574
650526,6618
155125,6906
344195,0
198231,7067
581638,6630
335073,2404
584595,4318
447888,20340
496129,4905
308748,10585
126567,0
470385,5495
171093,5217
287071,4651
444858,9799
61330,7952
501094,4198
112268,7339
571428,6097
9055,7499
456818,8960
398215,9429
82106,3407
207061,3931
485676,0
293578,4553
619919,4175
221303,8802
247452,10464
314938,3905
273364,0
294946,8489
522601,6832
584418,3396
60763,2593
170783,17017
588,6979
392029,6027
371444,7638
10016,7529
187540,5393
104370,4029
159943,8263
634483,5948
416922,0
147823,7722
685869,0
84999,5336
83279,6138
576908,6758
614456,8793
97375,8977
662011,5088
359161,6745
513636,7948
366972,8184
451726,4759
650835,9647
507770,0
109115,9914
25423,6221
553107,4524
222820,0
243846,5369
30417,4914
711786,8490
377792,8107
702923,10364
15861,9207
505852,7702
591061,1152
685285,6705
445953,0
548754,7641
354822,10140
23597,5050
47279,8272
365896,6314
321576,0
108726,0
209010,0
509921,4199
9506,4726
350624,7126
417193,7803
396976,4514
396643,4857
297229,7165
407421,0
600901,9784
311342,7816
50514,0
10737,0
605534,7078
263767,7309
77687,5377
246333,2159
474117,26690
381659,7239
486264,10665
316261,3638
127695,15655
207806,5088
367845,4388
488065,0
601256,4476
244929,9416
650362,7713
127960,10646
268583,6607
520661,4694
197254,0
173653,5274
305753,9047
146069,7825
514664,6342
62728,6887
5588,0
709373,0
65769,8533
467377,11675
649619,6186
633775,6466
346018,6474
88022,5855
168584,0
235341,0
370194,9370
406758,5977
66361,19195
436353,0
8817,2841
139246,6679
90043,15682
422858,4216
275827,4588
583668,0
200427,7538
384694,3850
14479,0
306861,9640
255415,3451
397934,11447
343758,3764
197515,7978
252702,7362
695625,3171
157290,5382
248856,4228
679739,17782
133560,0
694268,5870
306918,3251
413754,5880
307344,0
446497,0
424933,8163
372367,0
180434,4350
578267,8359
201421,5501
681452,6651
81430,7612
386643,4990
447370,7055
403129,7905
433562,4306
55226,4051
502912,6639
689819,8163
614652,7027
632449,6665
301827,3433
280250,11583
582984,2755
607169,10579
665740,4649
459797,12654
533617,3295
57857,4540
2474,4766
143468,4790
266129,12323
248339,7472
618884,5162
125409,7453
350001,10346
601864,7123
529042,0
481997,5513
475464,0
251465,6173
259892,0
431890,9695
23235,0
660268,2985
30548,0
368364,10140
678375,3996
342800,0
9826,5339
698517,0
340841,0
398116,9400
473389,8241
270722,0
631221,6650
612331,3957
263725,10442
85509,5307
28841,9729
646648,4546
152720,9981
664804,0
329409,4347
354283,10183
556075,12197
414877,12770
170801,2823
178697,11305
97192,0
35890,0
473304,3186
96617,14590
132413,4242
282552,8086
68969,7679
510375,5575
372417,5786
54589,9018
186868,0
283063,4298
254899,6000
6333,4623
340557,3215
487249,9231
262580,3420
649069,5861
501753,4318
627661,4047
154668,0
564913,8206
643381,0
388042,7067
255410,7239
169176,5884
112494,0
517735,4155
543352,9355
315803,3323
648293,5238
571588,10143
708246,4668
460471,5582
610886,10375
657923,5434
419666,4031
453333,8551
518391,12553
310576,9304
468014,0
179801,7543
10463,0
280565,4584
106397,0
497479,7423
437460,0
274924,8392
207027,6921
684253,11103
534485,6509
257403,3002
160909,6748
598518,10207
524615,7148
472657,6991
48367,4095
327534,8441
62975,8830
200995,7047
191311,9306
95802,7173
328439,2910
701876,7464
40899,8582
237539,5204
644234,12595
171784,9037
256238,4088
537699,6813
148383,4741
412344,4493
100541,18838
563363,10565
122945,9705
545407,0
448329,0
107068,9969
203237,0
353203,4207
66812,8292
339380,1731
634370,16324
427102,9053
437414,5620
252877,0
639818,3290
423068,5821
255507,3870
202314,4549
311608,3238
467747,0
205884,7153
111356,0
581409,5700
681662,6801
162699,6597
44555,4247
380938,8405
20917,4743
608419,3619
572380,5648
293916,3894
347976,7472
291674,8916
344057,6395
691305,7535
611539,1970
188191,6310
706241,3767
55732,4930
48830,6586
268077,13730
587361,7026
537560,3168
617194,10391
487847,7130
690432,6388
549880,4366
385664,5486
87846,5358
291564,5761
304306,7750
396018,5052
156207,12519
591475,8369
533877,0
427439,8342
95744,7670
637932,8736
702930,4653
216509,6547
255618,0
54489,3561
141843,6979
67701,5071
382225,5931
234460,6897
638184,8641
516625,9688
184405,5196
92073,3893
244471,8906
97328,12138
232063,7578
150403,5657
501204,13537
312644,10244
382906,8929
576248,5878
194472,7306
297676,9735
379767,8553
258726,4285
62704,5889
395137,11169
378813,0
308201,5169
229039,0
120838,3968
671821,10830
75178,6105
348431,6954
489606,8681
646108,5873
139596,11259
662916,3847
648358,9304
445182,6087
140899,8159
10981,5121
167361,9145
326773,9120
415878,7101
295113,9131
243474,6741
368844,0
9607,11687
176837,4283
674588,0
638812,3692
282167,9682
80908,13598
482635,6281
599337,7231
472790,16765
51525,6371
633085,3878
50594,1781
565552,0
706276,5690
385469,0
642652,5204
161476,5347
25887,0
263583,4721
8764,5207
289851,6948
588708,0
149878,4256
113506,6203
497416,9566
136295,9991
292860,3374
435935,4761
498150,0
608204,4584
103569,5988
610855,4965
473375,4599
386129,13184
85497,6617
594009,6775
539009,0
556961,10019
455150,7017
622407,19814
392141,0
105618,6442
142324,3202
318722,0
198580,0
381375,7272
516171,0
186735,11176
599010,4926
124172,5505
106094,0
203813,3764
223107,3405
67496,8797
302299,6368
591103,0
49037,6262
329481,0
1016,0
645688,10808
503692,6339
601253,9548
532859,7108
580609,7878
45498,3080
68310,0
179071,3621
142603,7413
110779,0
479711,3379
627323,7696
296285,6355
424308,4137
507907,5730
513911,11788
608930,4472
119395,0
342351,4539
363343,0
63780,6136
241346,5625
230932,8451
673344,7360
207723,0
669676,4921
30962,0
60826,0
281766,9583
39549,2877
380274,8816
678755,10428
675646,0
563016,8466
397728,4113
614724,3157
706056,4743
548312,5616
555062,0
444093,0
72065,5901
68244,4446
112892,2772
388756,15097
592468,3326
179174,0
593908,11505
235258,7444
697065,0
502588,8025
311134,6763
471994,0
484719,11713
542763,5663
391185,14488
292520,9657
441730,5991
118628,8306
658349,12456
396054,5684
110731,6762
444288,7514
188621,6588
696404,4191
311624,8565
414690,5098
24474,13508
660707,4462
682716,5361
117745,7069
397927,8465
590184,4975
21239,0
457999,1917
309739,5887
391007,5945
504653,4740
465049,7929
535918,7149
38940,0
552107,4576
62983,0
296997,5252
310963,4294
699484,5877
601880,4370
294195,9954
687287,10117
350894,3374
251109,5044
348534,8362
33547,5378
569933,0
425975,5581
408535,6405
128166,14648
262732,0
482167,5498
681312,7443
663820,0
8517,4599
133227,0
212964,4733
659629,6922
90480,4054
240568,6508
571013,0
614560,9252
669757,6292
641930,8877
95102,3803
289565,0
266771,6123
118984,8136
519541,11075
6553,8597
336925,8710
120707,7148
308225,6748
246157,4432
509076,6822
622859,0
566074,5098
596823,6027
504880,0
307700,3740
326212,9928
646929,6200
598123,4783
482263,6588
690657,5747
391635,8829
556930,9928
99727,8724
13346,2431
393621,3323
693473,9122
181165,0
55025,0
11729,6610
330145,6613
195585,4939
158513,3815
71415,0
547541,0
357953,6173
496283,6816
435827,12937
436134,12378
201085,0
312395,10246
402008,12129
227223,5613
521010,6958
543664,4805
190442,0
673589,3856
432377,6702
184763,4486
127422,9426
325458,11798
631130,0
383111,5279
519496,4940
586016,4678
585421,0
49514,5624
446794,7617
64792,4731
379371,6759
510294,4962
169478,4598
101474,3601
520263,15153
440977,6110
650556,3995
599788,0
566137,10866
250887,0
502152,7857
305580,6530
22341,0
286306,8817
193399,3549
463805,8833
612729,7673
591002,6288
211760,4610
355433,4495
34330,0
271105,0
367909,6806
560417,7786
200336,4530
67227,0
72295,0
199392,10859
519722,5655
199075,5830
439511,11015
689037,6091
576663,8922
588685,5797
143224,2211
17929,4253
364881,5739
516626,2996
206644,9498
556547,5171
699272,11502
533180,0
218432,12287
634709,6496
201554,7442
594527,4550
165682,5994
35169,0
169583,7204
28143,0
53666,7691
359612,0
17288,0
167241,5926
569607,5165
574157,0
472980,6570
149419,0
350746,0
609679,0
460005,5444
64972,4207
64994,9967
367719,7295
539072,5936
295225,0
329678,11120
12264,9029
576322,9436
637539,3023
274834,2493
658906,7035
438491,4941
668706,4640
705459,5593
273340,0
357771,5683
623085,5287
196866,4236
624303,0
280998,13699
379884,7297
475835,8899
533467,7860
61371,6630
127874,13250
138983,0
389197,0
686395,6273
169766,6253
300599,11658
251859,5753
126512,7726
544820,4965
252444,3399
78580,0
696171,5406
707738,5193
110533,13534
376018,0
268598,13130
87142,5178
93637,0
160872,5631
315435,6719
263136,0
221204,0
618211,6708
546784,4239
56026,16162
112036,0
428713,12990
612966,4913
316445,12504
148899,2430
143681,0
422771,0
572822,0
512384,6585
276187,3011
107981,5164
277025,9398
100550,8971
289304,11038
120822,5076
356605,9411
664762,14258
341368,5164
378330,5019
329632,7901
498249,17370
102139,14760
460840,0
200689,7061
244796,9448
345096,9709
593931,13302
434166,0
307436,0
315699,9553
328819,8167
221705,5179
234304,6228
287260,8679
396338,0
175406,4786
338748,0
199496,7897
312832,6734
682060,5855
478643,6768
103182,4722
270369,9200
170941,3538
637225,0
423019,5174
534639,4675
225730,6079
265796,4029
236629,7797
648905,6675
624478,4507
375273,7692
60411,10460
487855,0
54856,8488
583698,10368
444855,7413
228976,7673
475873,12040
306213,5411
617387,0
458447,8614
674081,3541
622328,7946
628110,4307
309742,11514
15765,5848
120522,8752
81154,2529
22780,0
354300,10814
409327,12217
620769,4334
92512,11895
645776,9497
682859,8710
446932,4370
329130,3727
316185,5087
258177,6812
568869,3243
261867,7133
505886,8396
66782,5304
449885,11028
447922,9979
285828,5666
537429,7987
493941,6975
414712,4764
524788,8497
166147,3602
173885,6387
446940,7853
216002,0
527465,6561
146286,5395
517218,4874
478468,8695
602929,9281
181552,4489
348774,11162
305404,0
6434,6947
703755,3738
490104,7334
548051,8904
60332,6774
308439,2880
77722,6890
130138,0
265488,4464
176758,0
495871,13606
607912,5163
209200,9253
218290,6887
337631,2751
274230,4406
198010,6361
470463,0
663145,6997
273826,0
15111,10726
178173,12893
471989,7764
491792,14232
152263,6789
438363,7632
76976,2392
168095,8932
435410,9385
595053,4011
480245,8517
517286,10666
671931,10001
277365,5487
393011,8190
49140,5980
331520,4319
397345,3272
366883,9405
336041,4771
487690,8967
78428,7424
577400,4645
442490,7444
202907,5112
144687,5132
70741,5157
297953,4623
589068,6735
689865,6215
423337,8634
458065,5685
380612,0
289990,4212
24669,4344
94072,8450
633247,5242
268380,10738
4556,5809
184903,0
545184,3941
545840,8512
23008,5583
560761,3545
232535,0
70659,5203
132766,10977
393846,4495
445109,7070
348191,4006
331161,11410
59433,3469
350420,0
592354,3987
522584,3506
603338,4911
182319,4229
22294,7508
350849,7703
397499,2372
271936,8303
455886,7691
617396,3827
202281,5102
458419,5171
249338,3982
36229,6598
448697,8404
471429,4127
416098,7141
179794,2181
97384,14632
634702,5512
308836,5949
472844,5015
196634,6276
62969,3486
78381,7216
703023,0
605728,6414
310479,5930
210495,5576
322733,4695
267888,4651
334737,8016
564447,0
684958,9612
102876,14221
142484,0
464439,3879
109473,3248
236488,0
487881,7167
554605,4266
702231,0
630128,8849
448310,4861
465961,3587
484643,10152
225597,0
516368,9120
245283,4255
197891,5032
629678,4737
32185,4223
157733,7345
132775,7053
116144,0
68170,0
191770,3655
644105,4865
493079,7164
127751,2888
317563,14307
634076,5519
171955,4864
